Documentary,F,20.0,16
Documentary,F,21.0,22
Documentary,F,22.0,22
Documentary,F,23.0,19
Documentary,F,24.0,31
Documentary,F,25.0,26
Documentary,F,26.0,34
Documentary,F,27.0,31
Documentary,F,28.0,20
Documentary,F,29.0,24
Documentary,F,30.0,31
Documentary,F,31.0,23
Documentary,F,32.0,27
Documentary,F,33.0,17
Documentary,F,34.0,17
Documentary,F,35.0,12
Documentary,F,36.0,10
Documentary,F,37.0,6
Documentary,F,38.0,2
Documentary,F,39.0,2
Documentary,F,40.0,2
Documentary,F,41.0,1
Documentary,F,42.0,2
Documentary,F,44.0,1
Documentary,M,18.0,47
Documentary,M,19.0,84
Documentary,M,20.0,91
Documentary,M,21.0,111
Documentary,M,22.0,108
Documentary,M,23.0,132
Documentary,M,24.0,132
Documentary,M,25.0,142
Documentary,M,26.0,129
Documentary,M,27.0,108
Documentary,M,28.0,108
Documentary,M,29.0,94
Documentary,M,30.0,68
Documentary,M,31.0,66
Documentary,M,32.0,58
Documentary,M,33.0,27
Documentary,M,34.0,23
Documentary,M,35.0,20
Documentary,M,36.0,9
Documentary,M,37.0,10
Documentary,M,38.0,3
Documentary,M,39.0,1
Documentary,M,40.0,2
Documentary,M,42.0,1
Fantasy,F,18.0,9
Fantasy,F,19.0,6
Fantasy,F,20.0,11
Fantasy,F,21.0,13
Fantasy,F,22.0,26
Fantasy,F,23.0,32
Fantasy,F,24.0,38
Fantasy,F,25.0,31
Fantasy,F,26.0,31
Fantasy,F,27.0,25
Fantasy,F,28.0,27
Fantasy,F,29.0,22
Fantasy,F,30.0,25
Fantasy,F,31.0,18
Fantasy,F,32.0,17
Fantasy,F,33.0,14
Fantasy,F,34.0,21
Fantasy,F,35.0,9
Fantasy,F,36.0,8
Fantasy,F,37.0,8
Fantasy,F,38.0,4
Fantasy,F,39.0,7
Fantasy,F,40.0,2
Fantasy,F,42.0,3
Fantasy,M,18.0,54
Fantasy,M,19.0,70
Fantasy,M,20.0,99
Fantasy,M,21.0,114
Fantasy,M,22.0,119
Fantasy,M,23.0,146
Fantasy,M,24.0,145
Fantasy,M,25.0,124
Fantasy,M,26.0,134
Fantasy,M,27.0,124
Fantasy,M,28.0,96
Fantasy,M,29.0,84
Fantasy,M,30.0,85
Fantasy,M,31.0,60
Fantasy,M,32.0,33
Fantasy,M,33.0,41
Fantasy,M,34.0,30
Fantasy,M,35.0,19
Fantasy,M,36.0,10
Fantasy,M,37.0,9
Fantasy,M,38.0,6
Fantasy,M,39.0,3
Fantasy,M,40.0,2
History,F,18.0,6
History,F,19.0,11
History,F,20.0,20
History,F,21.0,21
History,F,22.0,30
History,F,23.0,22
History,F,24.0,19
History,F,25.0,22
History,F,26.0,24
History,F,27.0,37
History,F,28.0,29
History,F,29.0,33
History,F,30.0,20
History,F,31.0,19
History,F,32.0,18
History,F,33.0,17
History,F,34.0,11
History,F,35.0,9
History,F,36.0,10
History,F,37.0,2
History,F,38.0,6
History,F,39.0,6
History,F,40.0,3
History,F,41.0,1
History,F,42.0,2
History,M,18.0,44
History,M,19.0,87
History,M,20.0,87
History,M,21.0,101
History,M,22.0,113
History,M,23.0,120
History,M,24.0,144
History,M,25.0,129
History,M,26.0,152
History,M,27.0,124
History,M,28.0,122
History,M,29.0,101
History,M,30.0,73
History,M,31.0,52
History,M,32.0,48
History,M,33.0,38
History,M,34.0,23
History,M,35.0,14
History,M,36.0,13
History,M,37.0,8
History,M,38.0,3
History,M,39.0,5
History,M,40.0,1
Horror,F,18.0,8
Horror,F,19.0,10
Horror,F,20.0,21
Horror,F,21.0,12
Horror,F,22.0,22
Horror,F,23.0,24
Horror,F,24.0,20
Horror,F,25.0,29
Horror,F,26.0,25
Horror,F,27.0,25
Horror,F,28.0,35
Horror,F,29.0,21
Horror,F,30.0,20
Horror,F,31.0,23
Horror,F,32.0,17
Horror,F,33.0,16
Horror,F,34.0,20
Horror,F,35.0,4
Horror,F,36.0,8
Horror,F,37.0,5
Horror,F,38.0,3
Horror,F,39.0,7
Horror,F,40.0,7
Horror,F,41.0,2
Horror,F,43.0,1
Horror,F,45.0,1
Horror,M,18.0,44
Horror,M,19.0,74
Horror,M,20.0,90
Horror,M,21.0,98
Horror,M,22.0,100
Horror,M,23.0,131
Horror,M,24.0,147
Horror,M,25.0,143
Horror,M,26.0,136
Horror,M,27.0,114
Horror,M,28.0,128
Horror,M,29.0,101
Horror,M,30.0,77
Horror,M,31.0,65
Horror,M,32.0,59
Horror,M,33.0,44
Horror,M,34.0,19
Horror,M,35.0,25
Horror,M,36.0,10
Horror,M,37.0,7
Horror,M,38.0,5
Horror,M,39.0,3
Horror,M,40.0,2
Horror,M,42.0,1
Musical,F,18.0,25
Musical,F,19.0,34
Musical,F,20.0,47
Musical,F,21.0,57
Musical,F,22.0,72
Musical,F,23.0,71
Musical,F,24.0,63
Musical,F,25.0,72
Musical,F,26.0,86
Musical,F,27.0,83
Musical,F,28.0,82
Musical,F,29.0,81
Musical,F,30.0,84
Musical,F,31.0,80
Musical,F,32.0,51
Musical,F,33.0,53
Musical,F,34.0,40
Musical,F,35.0,32
Musical,F,36.0,23
Musical,F,37.0,15
Musical,F,38.0,14
Musical,F,39.0,9
Musical,F,40.0,8
Musical,F,41.0,2
Musical,F,42.0,6
Musical,F,43.0,2
Musical,F,44.0,3
Musical,F,46.0,1
Mystery,F,18.0,33
Mystery,F,19.0,27
Mystery,F,20.0,28
Mystery,F,21.0,43
Mystery,F,22.0,47
Mystery,F,23.0,53
Mystery,F,24.0,48
Mystery,F,25.0,63
Mystery,F,26.0,71
Mystery,F,27.0,56
Mystery,F,28.0,76
Mystery,F,29.0,65
Mystery,F,30.0,49
Mystery,F,31.0,44
Mystery,F,32.0,44
Mystery,F,33.0,32
Mystery,F,34.0,31
Mystery,F,35.0,18
Mystery,F,36.0,18
Mystery,F,37.0,12
Mystery,F,38.0,8
Mystery,F,39.0,11
Mystery,F,40.0,6
Mystery,F,41.0,7
Mystery,F,42.0,3
Mystery,F,43.0,1
Mystery,F,45.0,1
Mystery,F,47.0,1
Mystery,M,18.0,57
Mystery,M,19.0,56
Mystery,M,20.0,87
Mystery,M,21.0,114
Mystery,M,22.0,117
Mystery,M,23.0,118
Mystery,M,24.0,154
Mystery,M,25.0,122
Mystery,M,26.0,124
Mystery,M,27.0,129
Mystery,M,28.0,120
Mystery,M,29.0,81
Mystery,M,30.0,70
Mystery,M,31.0,55
Mystery,M,32.0,47
Mystery,M,33.0,35
Mystery,M,34.0,25
Mystery,M,35.0,20
Mystery,M,36.0,11
Mystery,M,37.0,5
Mystery,M,38.0,3
Mystery,M,39.0,2
Mystery,M,40.0,2
Mystery,M,42.0,1
Sci-Fi,F,18.0,4
Sci-Fi,F,19.0,18
Sci-Fi,F,20.0,12
Sci-Fi,F,21.0,18
Sci-Fi,F,22.0,21
Sci-Fi,F,23.0,19
Sci-Fi,F,24.0,18
Sci-Fi,F,25.0,20
Sci-Fi,F,26.0,34
Sci-Fi,F,27.0,26
Sci-Fi,F,28.0,32
Sci-Fi,F,29.0,28
Sci-Fi,F,30.0,20
Sci-Fi,F,31.0,27
Sci-Fi,F,32.0,21
Sci-Fi,F,33.0,18
Sci-Fi,F,34.0,18
Sci-Fi,F,35.0,12
Sci-Fi,F,36.0,9
Sci-Fi,F,37.0,2
Sci-Fi,F,38.0,6
Sci-Fi,F,39.0,2
Sci-Fi,F,40.0,2
Sci-Fi,F,41.0,3
Sci-Fi,F,42.0,2
Sci-Fi,F,43.0,1
Sci-Fi,F,45.0,1
Sci-Fi,M,18.0,59
Sci-Fi,M,19.0,69
Sci-Fi,M,20.0,96
Sci-Fi,M,21.0,104
Sci-Fi,M,22.0,126
Sci-Fi,M,23.0,106
Sci-Fi,M,24.0,167
Sci-Fi,M,25.0,137
Sci-Fi,M,26.0,127
Sci-Fi,M,27.0,117
Sci-Fi,M,28.0,125
Sci-Fi,M,29.0,86
Sci-Fi,M,30.0,82
Sci-Fi,M,31.0,59
Sci-Fi,M,32.0,53
Sci-Fi,M,33.0,37
Sci-Fi,M,34.0,22
Sci-Fi,M,35.0,20
Sci-Fi,M,36.0,15
Sci-Fi,M,37.0,7
Sci-Fi,M,38.0,7
Sci-Fi,M,39.0,3
Sci-Fi,M,41.0,1
Short,F,18.0,9
Short,F,19.0,19
Short,F,20.0,12
Short,F,21.0,12
Short,F,22.0,27
Short,F,23.0,22
Short,F,24.0,23
Short,F,25.0,24
Short,F,26.0,32
Short,F,27.0,30
Short,F,28.0,23
Short,F,29.0,31
Short,F,30.0,23
Short,F,31.0,30
Short,F,32.0,20
Short,F,33.0,23
Short,F,34.0,14
Short,F,35.0,11
Short,F,36.0,6
Short,F,38.0,3
Short,F,39.0,1
Short,F,41.0,4
Short,F,42.0,1
Short,F,43.0,1
Short,F,45.0,1
Short,M,18.0,49
Short,M,19.0,69
Short,M,20.0,102
Short,M,21.0,99
Short,M,22.0,133
Short,M,23.0,137
Short,M,24.0,136
Short,M,25.0,146
Short,M,26.0,145
Short,M,27.0,110
Short,M,28.0,109
Short,M,29.0,96
Short,M,30.0,65
Short,M,31.0,69
Short,M,32.0,52
Short,M,33.0,37
Short,M,34.0,16
Short,M,35.0,22
Short,M,36.0,10
Short,M,37.0,11
Short,M,38.0,4
Short,M,39.0,2
Short,M,41.0,1
Short,M,42.0,1
Thriller,F,18.0,9
Thriller,F,19.0,9
Thriller,F,20.0,13
Thriller,F,21.0,17
Thriller,F,22.0,20
Thriller,F,23.0,24
Thriller,F,24.0,32
Thriller,F,25.0,27
Thriller,F,26.0,25
Thriller,F,27.0,25
Thriller,F,28.0,28
Thriller,F,29.0,22
Thriller,F,30.0,27
Thriller,F,31.0,16
Thriller,F,32.0,25
Thriller,F,33.0,14
Thriller,F,34.0,9
Thriller,F,35.0,10
Thriller,F,36.0,11
Thriller,F,37.0,8
Thriller,F,38.0,3
Thriller,F,39.0,6
Thriller,F,40.0,2
Thriller,F,41.0,1
Thriller,F,42.0,3
Thriller,F,43.0,3
Thriller,M,18.0,38
Thriller,M,19.0,86
Thriller,M,20.0,81
Thriller,M,21.0,106
Thriller,M,22.0,119
Thriller,M,23.0,122
Thriller,M,24.0,149
Thriller,M,25.0,150
Thriller,M,26.0,113
Thriller,M,27.0,119
Thriller,M,28.0,97
Thriller,M,29.0,83
Thriller,M,30.0,77
Thriller,M,31.0,62
Thriller,M,32.0,38
Thriller,M,33.0,37
Thriller,M,34.0,23
Thriller,M,35.0,25
Thriller,M,36.0,9
Thriller,M,37.0,4
Thriller,M,38.0,3
Thriller,M,39.0,3
Thriller,M,40.0,1
Thriller,M,43.0,1
War,F,21.0,1
War,F,26.0,1
War,M,18.0,143
War,M,19.0,182
War,M,20.0,214
War,M,21.0,295
War,M,22.0,282
War,M,23.0,327
War,M,24.0,295
War,M,25.0,348
War,M,26.0,325
War,M,27.0,320
War,M,28.0,307
War,M,29.0,231
War,M,30.0,174
War,M,31.0,139
War,M,32.0,117
War,M,33.0,78
War,M,34.0,52
War,M,35.0,41
War,M,36.0,24
War,M,37.0,12
War,M,38.0,7
War,M,39.0,5
War,M,40.0,1
War,M,41.0,2
War,M,42.0,1
Western,F,18.0,14
Western,F,19.0,10
Western,F,20.0,19
Western,F,21.0,17
Western,F,22.0,25
Western,F,23.0,21
Western,F,24.0,22
Western,F,25.0,33
Western,F,26.0,24
Western,F,27.0,38
Western,F,28.0,31
Western,F,29.0,23
Western,F,30.0,21
Western,F,31.0,16
Western,F,32.0,22
Western,F,33.0,11
Western,F,34.0,13
Western,F,35.0,11
Western,F,36.0,10
Western,F,37.0,12
Western,F,38.0,4
Western,F,39.0,2
Western,F,40.0,1
Western,F,41.0,1
Western,F,42.0,1
Western,F,44.0,2
Western,M,18.0,52
Western,M,19.0,67
Western,M,20.0,83
Western,M,21.0,100
Western,M,22.0,129
Western,M,23.0,112
Western,M,24.0,139
Western,M,25.0,154
Western,M,26.0,126
Western,M,27.0,138
Western,M,28.0,102
Western,M,29.0,98
Western,M,30.0,75
Western,M,31.0,73
Western,M,32.0,53
Western,M,33.0,36
Western,M,34.0,21
Western,M,35.0,14
Western,M,36.0,10
Western,M,37.0,5
Western,M,38.0,7
Western,M,39.0,2
Western,M,40.0,2
Western,M,42.0,2
Western,M,43.0,1
