Mystery,M,4,42.0
Mystery,M,1,43.0
Sci-Fi,F,90,18.0
Sci-Fi,F,155,19.0
Sci-Fi,F,136,20.0
Sci-Fi,F,195,21.0
Sci-Fi,F,194,22.0
Sci-Fi,F,230,23.0
Sci-Fi,F,264,24.0
Sci-Fi,F,258,25.0
Sci-Fi,F,318,26.0
Sci-Fi,F,265,27.0
Sci-Fi,F,295,28.0
Sci-Fi,F,259,29.0
Sci-Fi,F,228,30.0
Sci-Fi,F,237,31.0
Sci-Fi,F,177,32.0
Sci-Fi,F,170,33.0
Sci-Fi,F,130,34.0
Sci-Fi,F,107,35.0
Sci-Fi,F,93,36.0
Sci-Fi,F,56,37.0
Sci-Fi,F,51,38.0
Sci-Fi,F,24,39.0
Sci-Fi,F,27,40.0
Sci-Fi,F,22,41.0
Sci-Fi,F,14,42.0
Sci-Fi,F,6,43.0
Sci-Fi,F,3,44.0
Sci-Fi,F,4,45.0
Sci-Fi,F,1,46.0
Sci-Fi,M,536,18.0
Sci-Fi,M,712,19.0
Sci-Fi,M,906,20.0
Sci-Fi,M,1083,21.0
Sci-Fi,M,1223,22.0
Sci-Fi,M,1305,23.0
Sci-Fi,M,1459,24.0
Sci-Fi,M,1424,25.0
Sci-Fi,M,1357,26.0
Sci-Fi,M,1206,27.0
Sci-Fi,M,1072,28.0
Sci-Fi,M,910,29.0
Sci-Fi,M,755,30.0
Sci-Fi,M,607,31.0
Sci-Fi,M,485,32.0
Sci-Fi,M,329,33.0
Sci-Fi,M,280,34.0
Sci-Fi,M,176,35.0
Sci-Fi,M,100,36.0
Sci-Fi,M,83,37.0
Sci-Fi,M,46,38.0
Sci-Fi,M,25,39.0
Sci-Fi,M,6,40.0
Sci-Fi,M,6,41.0
Sci-Fi,M,3,42.0
Sci-Fi,M,1,43.0
Short,F,85,18.0
Short,F,144,19.0
Short,F,165,20.0
Short,F,176,21.0
Short,F,222,22.0
Short,F,224,23.0
Short,F,269,24.0
Short,F,273,25.0
Short,F,295,26.0
Short,F,277,27.0
Short,F,261,28.0
Short,F,276,29.0
Short,F,255,30.0
Short,F,220,31.0
Short,F,175,32.0
Short,F,181,33.0
Short,F,145,34.0
Short,F,94,35.0
Short,F,75,36.0
Short,F,47,37.0
Short,F,45,38.0
Short,F,29,39.0
Short,F,24,40.0
Short,F,26,41.0
Short,F,9,42.0
Short,F,7,43.0
Short,F,2,44.0
Short,F,5,45.0
Short,F,2,46.0
Short,F,2,47.0
Short,M,542,18.0
Short,M,731,19.0
Short,M,879,20.0
Short,M,1094,21.0
Short,M,1147,22.0
Short,M,1331,23.0
Short,M,1357,24.0
Short,M,1369,25.0
Short,M,1361,26.0
Short,M,1207,27.0
Short,M,1045,28.0
Short,M,927,29.0
Short,M,753,30.0
Short,M,629,31.0
Short,M,460,32.0
Short,M,361,33.0
Short,M,244,34.0
Short,M,166,35.0
Short,M,104,36.0
Short,M,72,37.0
Short,M,46,38.0
Short,M,20,39.0
Short,M,10,40.0
Short,M,4,41.0
Short,M,3,42.0
Short,M,2,43.0
Thriller,F,95,18.0
Thriller,F,114,19.0
Thriller,F,141,20.0
Thriller,F,157,21.0
Thriller,F,180,22.0
Thriller,F,261,23.0
Thriller,F,290,24.0
Thriller,F,304,25.0
Thriller,F,277,26.0
Thriller,F,276,27.0
Thriller,F,288,28.0
Thriller,F,268,29.0
Thriller,F,239,30.0
Thriller,F,237,31.0
Thriller,F,186,32.0
Thriller,F,147,33.0
Thriller,F,112,34.0
Thriller,F,105,35.0
Thriller,F,77,36.0
Thriller,F,60,37.0
Thriller,F,43,38.0
Thriller,F,29,39.0
Thriller,F,23,40.0
Thriller,F,18,41.0
Thriller,F,9,42.0
Thriller,F,9,43.0
Thriller,F,5,44.0
Thriller,F,1,45.0
Thriller,F,2,46.0
Thriller,M,519,18.0
Thriller,M,810,19.0
Thriller,M,938,20.0
Thriller,M,1079,21.0
Thriller,M,1233,22.0
Thriller,M,1327,23.0
Thriller,M,1395,24.0
Thriller,M,1382,25.0
Thriller,M,1332,26.0
Thriller,M,1255,27.0
Thriller,M,1115,28.0
Thriller,M,922,29.0
Thriller,M,799,30.0
Thriller,M,602,31.0
Thriller,M,474,32.0
Thriller,M,340,33.0
Thriller,M,246,34.0
Thriller,M,168,35.0
Thriller,M,105,36.0
Thriller,M,63,37.0
Thriller,M,45,38.0
Thriller,M,23,39.0
Thriller,M,9,40.0
Thriller,M,5,41.0
Thriller,M,4,42.0
Thriller,M,3,43.0
War,F,1,18.0
War,F,1,20.0
War,F,2,21.0
War,F,1,22.0
War,F,3,23.0
War,F,1,24.0
War,F,2,26.0
War,F,1,27.0
War,F,3,28.0
War,F,1,30.0
War,M,1295,18.0
War,M,1837,19.0
War,M,2184,20.0
War,M,2672,21.0
War,M,2994,22.0
War,M,3198,23.0
War,M,3368,24.0
War,M,3442,25.0
War,M,3393,26.0
War,M,3077,27.0
War,M,2829,28.0
War,M,2316,29.0
War,M,1900,30.0
War,M,1524,31.0
War,M,1187,32.0
War,M,870,33.0
War,M,579,34.0
War,M,430,35.0
War,M,263,36.0
War,M,149,37.0
War,M,116,38.0
War,M,54,39.0
War,M,26,40.0
War,M,5,41.0
War,M,9,42.0
War,M,1,43.0
Western,F,111,18.0
Western,F,134,19.0
Western,F,132,20.0
Western,F,180,21.0
Western,F,213,22.0
Western,F,252,23.0
Western,F,253,24.0
Western,F,261,25.0
Western,F,283,26.0
Western,F,317,27.0
Western,F,274,28.0
Western,F,296,29.0
Western,F,249,30.0
Western,F,206,31.0
Western,F,213,32.0
Western,F,161,33.0
Western,F,122,34.0
Western,F,134,35.0
Western,F,98,36.0
Western,F,78,37.0
Western,F,65,38.0
Western,F,44,39.0
Western,F,27,40.0
Western,F,16,41.0
Western,F,13,42.0
Western,F,1,43.0
Western,F,6,44.0
Western,F,4,45.0
Western,F,1,46.0
Western,M,514,18.0
Western,M,758,19.0
Western,M,883,20.0
Western,M,1065,21.0
Western,M,1222,22.0
Western,M,1313,23.0
Western,M,1377,24.0
Western,M,1473,25.0
Western,M,1404,26.0
Western,M,1280,27.0
Western,M,1118,28.0
Western,M,899,29.0
Western,M,788,30.0
Western,M,623,31.0
Western,M,467,32.0
Western,M,346,33.0
Western,M,223,34.0
Western,M,160,35.0
Western,M,99,36.0
Western,M,70,37.0
Western,M,44,38.0
Western,M,25,39.0
Western,M,14,40.0
Western,M,7,41.0
Western,M,4,42.0
Western,M,1,43.0
